baseline,seed,num_agents,success,success_rate,solver,failure_reason,instance_makespan,lower_bound_steps,lower_bound_distance,makespan_over_lower_bound,sum_of_costs,waiting_time_agent_steps,throughput_tasks_per_1000_steps,conflicts_total,elapsed_assignment_s,elapsed_planner_s,elapsed_s,starts_json,goals_json,diagnostics_json
fifo_nearest_prioritized_planning,3,15,True,1.0,prioritized_graph_astar,,97,97,88350.0,1.0,416,1039,154.63917525773198,0,9.980000322684646e-05,0.013033499999437481,0.013133300002664328,"{""agv_0"": ""2410"", ""agv_1"": ""0400"", ""agv_10"": ""0283"", ""agv_11"": ""0699"", ""agv_12"": ""0532"", ""agv_13"": ""2582"", ""agv_14"": ""0403"", ""agv_2"": ""2004"", ""agv_3"": ""2007"", ""agv_4"": ""0618"", ""agv_5"": ""2490"", ""agv_6"": ""0489"", ""agv_7"": ""2066"", ""agv_8"": ""2667"", ""agv_9"": ""2033""}","{""agv_0"": ""2342"", ""agv_1"": ""2808"", ""agv_10"": ""0271"", ""agv_11"": ""2364"", ""agv_12"": ""0922"", ""agv_13"": ""2518"", ""agv_14"": ""0203"", ""agv_2"": ""0396"", ""agv_3"": ""0313"", ""agv_4"": ""2596"", ""agv_5"": ""0182"", ""agv_6"": ""0377"", ""agv_7"": ""2766"", ""agv_8"": ""2677"", ""agv_9"": ""2246""}","{""assigned_agents"": 15, ""assignment"": ""fifo_nearest_goal"", ""baseline_note"": ""FIFO-nearest assignment + graph-native prioritized planning"", ""external_backend_enabled"": false}"
opentcs_default_emulator,3,15,True,1.0,opentcs_default_emulator,,55,55,48150.0,1.0,390,435,272.7272727272727,0,0.00011449999874457717,0.0035930000012740493,0.0037075000000186265,"{""agv_0"": ""2410"", ""agv_1"": ""0400"", ""agv_10"": ""0283"", ""agv_11"": ""0699"", ""agv_12"": ""0532"", ""agv_13"": ""2582"", ""agv_14"": ""0403"", ""agv_2"": ""2004"", ""agv_3"": ""2007"", ""agv_4"": ""0618"", ""agv_5"": ""2490"", ""agv_6"": ""0489"", ""agv_7"": ""2066"", ""agv_8"": ""2667"", ""agv_9"": ""2033""}","{""agv_0"": ""2342"", ""agv_1"": ""0271"", ""agv_10"": ""0313"", ""agv_11"": ""0922"", ""agv_12"": ""0203"", ""agv_13"": ""0182"", ""agv_14"": ""0377"", ""agv_2"": ""0396"", ""agv_3"": ""2246"", ""agv_4"": ""2364"", ""agv_5"": ""2518"", ""agv_6"": ""2596"", ""agv_7"": ""2766"", ""agv_8"": ""2677"", ""agv_9"": ""2808""}","{""assigned_agents"": 15, ""assignment"": ""opentcs_default_dispatcher_vehicle_first_cost_greedy"", ""blocked_move_requests"": 2, ""deadlock_recovery"": ""not_emulated"", ""emulation_scope"": ""dispatcher_router_scheduler"", ""queued_retries"": 0, ""routes"": {""agv_0"": 9, ""agv_1"": 18, ""agv_10"": 3, ""agv_11"": 38, ""agv_12"": 18, ""agv_13"": 18, ""agv_14"": 49, ""agv_2"": 23, ""agv_3"": 39, ""agv_4"": 55, ""agv_5"": 20, ""agv_6"": 52, ""agv_7"": 7, ""agv_8"": 1, ""agv_9"": 40}, ""routing"": ""individual_shortest_path_distance"", ""scheduler"": ""queued_resource_allocator_emulator"", ""timed_out"": false}"
prioritized_planning_default_order,4,15,True,1.0,prioritized_graph_astar,,98,98,87650.0,1.0,930,540,153.06122448979593,0,0.0,0.015200200010440312,0.015200200010440312,"{""agv_0"": ""2828"", ""agv_1"": ""2556"", ""agv_10"": ""2918"", ""agv_11"": ""2287"", ""agv_12"": ""0456"", ""agv_13"": ""2866"", ""agv_14"": ""2384"", ""agv_2"": ""2956"", ""agv_3"": ""2965"", ""agv_4"": ""2029"", ""agv_5"": ""2780"", ""agv_6"": ""0396"", ""agv_7"": ""0676"", ""agv_8"": ""2825"", ""agv_9"": ""0236""}","{""agv_0"": ""2225"", ""agv_1"": ""2496"", ""agv_10"": ""2345"", ""agv_11"": ""0351"", ""agv_12"": ""0630"", ""agv_13"": ""0555"", ""agv_14"": ""2670"", ""agv_2"": ""0264"", ""agv_3"": ""2676"", ""agv_4"": ""2911"", ""agv_5"": ""2417"", ""agv_6"": ""2926"", ""agv_7"": ""2951"", ""agv_8"": ""2007"", ""agv_9"": ""2068""}","{""assignment"": ""fixed_agent_goal_pairs"", ""baseline_note"": ""graph-native prioritized planning in default agent order"", ""external_backend_enabled"": false}"
priority_search,4,15,True,1.0,priority_search,,98,98,87650.0,1.0,930,540,153.06122448979593,0,0.0,0.025398099998710677,0.025398099998710677,"{""agv_0"": ""2828"", ""agv_1"": ""2556"", ""agv_10"": ""2918"", ""agv_11"": ""2287"", ""agv_12"": ""0456"", ""agv_13"": ""2866"", ""agv_14"": ""2384"", ""agv_2"": ""2956"", ""agv_3"": ""2965"", ""agv_4"": ""2029"", ""agv_5"": ""2780"", ""agv_6"": ""0396"", ""agv_7"": ""0676"", ""agv_8"": ""2825"", ""agv_9"": ""0236""}","{""agv_0"": ""2225"", ""agv_1"": ""2496"", ""agv_10"": ""2345"", ""agv_11"": ""0351"", ""agv_12"": ""0630"", ""agv_13"": ""0555"", ""agv_14"": ""2670"", ""agv_2"": ""0264"", ""agv_3"": ""2676"", ""agv_4"": ""2911"", ""agv_5"": ""2417"", ""agv_6"": ""2926"", ""agv_7"": ""2951"", ""agv_8"": ""2007"", ""agv_9"": ""2068""}","{""base_solver"": ""prioritized_graph_astar"", ""baseline_note"": ""multi-order prioritized planning; full PBS constraint tree deferred"", ""orders_tried"": 1, ""priority_order"": [""agv_0"", ""agv_1"", ""agv_2"", ""agv_3"", ""agv_4"", ""agv_5"", ""agv_6"", ""agv_7"", ""agv_8"", ""agv_9"", ""agv_10"", ""agv_11"", ""agv_12"", ""agv_13"", ""agv_14""]}"
hungarian_prioritized_planning,4,15,False,0.0,prioritized_graph_astar,prioritized_block,0,63,54750.0,inf,0,0,0.0,0,0.0002119999990100041,0.010041999994427897,0.010253999993437901,"{""agv_0"": ""2828"", ""agv_1"": ""2556"", ""agv_10"": ""2918"", ""agv_11"": ""2287"", ""agv_12"": ""0456"", ""agv_13"": ""2866"", ""agv_14"": ""2384"", ""agv_2"": ""2956"", ""agv_3"": ""2965"", ""agv_4"": ""2029"", ""agv_5"": ""2780"", ""agv_6"": ""0396"", ""agv_7"": ""0676"", ""agv_8"": ""2825"", ""agv_9"": ""0236""}","{""agv_0"": ""2068"", ""agv_1"": ""2496"", ""agv_10"": ""2670"", ""agv_11"": ""2345"", ""agv_12"": ""0351"", ""agv_13"": ""2417"", ""agv_14"": ""0630"", ""agv_2"": ""2926"", ""agv_3"": ""2911"", ""agv_4"": ""2225"", ""agv_5"": ""2951"", ""agv_6"": ""2007"", ""agv_7"": ""0555"", ""agv_8"": ""2676"", ""agv_9"": ""0264""}","{""assigned_agents"": 15, ""assignment"": ""hungarian_goal"", ""baseline_note"": ""Hungarian assignment + graph-native prioritized planning"", ""external_backend_enabled"": false, ""failed_agent"": ""agv_3"", ""failure_subtype"": ""prioritized_block""}"
fifo_nearest_prioritized_planning,4,15,False,0.0,prioritized_graph_astar,prioritized_block,0,65,55000.0,inf,0,0,0.0,0,0.00010200000542681664,0.01989369999500923,0.019995700000436045,"{""agv_0"": ""2828"", ""agv_1"": ""2556"", ""agv_10"": ""2918"", ""agv_11"": ""2287"", ""agv_12"": ""0456"", ""agv_13"": ""2866"", ""agv_14"": ""2384"", ""agv_2"": ""2956"", ""agv_3"": ""2965"", ""agv_4"": ""2029"", ""agv_5"": ""2780"", ""agv_6"": ""0396"", ""agv_7"": ""0676"", ""agv_8"": ""2825"", ""agv_9"": ""0236""}","{""agv_0"": ""2951"", ""agv_1"": ""2496"", ""agv_10"": ""2345"", ""agv_11"": ""2225"", ""agv_12"": ""0351"", ""agv_13"": ""2068"", ""agv_14"": ""0555"", ""agv_2"": ""2926"", ""agv_3"": ""2670"", ""agv_4"": ""2417"", ""agv_5"": ""2676"", ""agv_6"": ""2007"", ""agv_7"": ""0630"", ""agv_8"": ""2911"", ""agv_9"": ""0264""}","{""assigned_agents"": 15, ""assignment"": ""fifo_nearest_goal"", ""baseline_note"": ""FIFO-nearest assignment + graph-native prioritized planning"", ""external_backend_enabled"": false, ""failed_agent"": ""agv_3"", ""failure_subtype"": ""prioritized_block""}"
opentcs_default_emulator,4,15,False,0.0,opentcs_default_emulator,timeout,512,59,49300.0,inf,443,7237,0.0,0,0.00011999999696854502,0.02798800000164192,0.028107999998610467,"{""agv_0"": ""2828"", ""agv_1"": ""2556"", ""agv_10"": ""2918"", ""agv_11"": ""2287"", ""agv_12"": ""0456"", ""agv_13"": ""2866"", ""agv_14"": ""2384"", ""agv_2"": ""2956"", ""agv_3"": ""2965"", ""agv_4"": ""2029"", ""agv_5"": ""2780"", ""agv_6"": ""0396"", ""agv_7"": ""0676"", ""agv_8"": ""2825"", ""agv_9"": ""0236""}","{""agv_0"": ""2926"", ""agv_1"": ""2496"", ""agv_10"": ""2068"", ""agv_11"": ""2225"", ""agv_12"": ""2007"", ""agv_13"": ""2911"", ""agv_14"": ""0555"", ""agv_2"": ""2951"", ""agv_3"": ""2676"", ""agv_4"": ""2345"", ""agv_5"": ""2670"", ""agv_6"": ""0264"", ""agv_7"": ""0630"", ""agv_8"": ""2417"", ""agv_9"": ""0351""}","{""assigned_agents"": 15, ""assignment"": ""opentcs_default_dispatcher_vehicle_first_cost_greedy"", ""blocked_move_requests"": 977, ""deadlock_recovery"": ""not_emulated"", ""emulation_scope"": ""dispatcher_router_scheduler"", ""queued_retries"": 975, ""routes"": {""agv_0"": 12, ""agv_1"": 6, ""agv_10"": 22, ""agv_11"": 8, ""agv_12"": 28, ""agv_13"": 40, ""agv_14"": 50, ""agv_2"": 53, ""agv_3"": 59, ""agv_4"": 28, ""agv_5"": 44, ""agv_6"": 31, ""agv_7"": 46, ""agv_8"": 54, ""agv_9"": 27}, ""routing"": ""individual_shortest_path_distance"", ""scheduler"": ""queued_resource_allocator_emulator"", ""timed_out"": true}"
prioritized_planning_default_order,0,20,False,0.0,prioritized_graph_astar,prioritized_block,0,83,74750.0,inf,0,39,0.0,0,0.0,1.8026485000009416,1.8026485000009416,"{""agv_0"": ""2746"", ""agv_1"": ""2076"", ""agv_10"": ""0205"", ""agv_11"": ""2444"", ""agv_12"": ""0029"", ""agv_13"": ""0399"", ""agv_14"": ""2217"", ""agv_15"": ""2910"", ""agv_16"": ""0255"", ""agv_17"": ""0195"", ""agv_18"": ""0277"", ""agv_19"": ""0927"", ""agv_2"": ""2306"", ""agv_3"": ""2287"", ""agv_4"": ""2626"", ""agv_5"": ""0265"", ""agv_6"": ""0022"", ""agv_7"": ""2774"", ""agv_8"": ""2576"", ""agv_9"": ""0533""}","{""agv_0"": ""2377"", ""agv_1"": ""2757"", ""agv_10"": ""2864"", ""agv_11"": ""0394"", ""agv_12"": ""2694"", ""agv_13"": ""2280"", ""agv_14"": ""0004"", ""agv_15"": ""0581"", ""agv_16"": ""0582"", ""agv_17"": ""2724"", ""agv_18"": ""2417"", ""agv_19"": ""2422"", ""agv_2"": ""2565"", ""agv_3"": ""2680"", ""agv_4"": ""0700"", ""agv_5"": ""0547"", ""agv_6"": ""2303"", ""agv_7"": ""2212"", ""agv_8"": ""2823"", ""agv_9"": ""2486""}","{""assignment"": ""fixed_agent_goal_pairs"", ""baseline_note"": ""graph-native prioritized planning in default agent order"", ""external_backend_enabled"": false, ""failed_agent"": ""agv_18"", ""failure_subtype"": ""prioritized_block""}"
priority_search,0,20,True,1.0,priority_search,,83,83,74750.0,1.0,1050,610,240.96385542168676,0,0.0,3.679498600002262,3.679498600002262,"{""agv_0"": ""2746"", ""agv_1"": ""2076"", ""agv_10"": ""0205"", ""agv_11"": ""2444"", ""agv_12"": ""0029"", ""agv_13"": ""0399"", ""agv_14"": ""2217"", ""agv_15"": ""2910"", ""agv_16"": ""0255"", ""agv_17"": ""0195"", ""agv_18"": ""0277"", ""agv_19"": ""0927"", ""agv_2"": ""2306"", ""agv_3"": ""2287"", ""agv_4"": ""2626"", ""agv_5"": ""0265"", ""agv_6"": ""0022"", ""agv_7"": ""2774"", ""agv_8"": ""2576"", ""agv_9"": ""0533""}","{""agv_0"": ""2377"", ""agv_1"": ""2757"", ""agv_10"": ""2864"", ""agv_11"": ""0394"", ""agv_12"": ""2694"", ""agv_13"": ""2280"", ""agv_14"": ""0004"", ""agv_15"": ""0581"", ""agv_16"": ""0582"", ""agv_17"": ""2724"", ""agv_18"": ""2417"", ""agv_19"": ""2422"", ""agv_2"": ""2565"", ""agv_3"": ""2680"", ""agv_4"": ""0700"", ""agv_5"": ""0547"", ""agv_6"": ""2303"", ""agv_7"": ""2212"", ""agv_8"": ""2823"", ""agv_9"": ""2486""}","{""base_solver"": ""prioritized_graph_astar"", ""baseline_note"": ""multi-order prioritized planning; full PBS constraint tree deferred"", ""orders_tried"": 3, ""priority_order"": [""agv_3"", ""agv_15"", ""agv_2"", ""agv_4"", ""agv_11"", ""agv_10"", ""agv_18"", ""agv_13"", ""agv_12"", ""agv_14"", ""agv_9"", ""agv_19"", ""agv_0"", ""agv_6"", ""agv_8"", ""agv_7"", ""agv_5"", ""agv_16"", ""agv_17"", ""agv_1""]}"
hungarian_prioritized_planning,0,20,False,0.0,prioritized_graph_astar,prioritized_block,0,84,74050.0,inf,0,0,0.0,0,0.00037799999699927866,1.8219778000056976,1.822355800002697,"{""agv_0"": ""2746"", ""agv_1"": ""2076"", ""agv_10"": ""0205"", ""agv_11"": ""2444"", ""agv_12"": ""0029"", ""agv_13"": ""0399"", ""agv_14"": ""2217"", ""agv_15"": ""2910"", ""agv_16"": ""0255"", ""agv_17"": ""0195"", ""agv_18"": ""0277"", ""agv_19"": ""0927"", ""agv_2"": ""2306"", ""agv_3"": ""2287"", ""agv_4"": ""2626"", ""agv_5"": ""0265"", ""agv_6"": ""0022"", ""agv_7"": ""2774"", ""agv_8"": ""2576"", ""agv_9"": ""0533""}","{""agv_0"": ""2724"", ""agv_1"": ""2823"", ""agv_10"": ""0394"", ""agv_11"": ""2422"", ""agv_12"": ""2280"", ""agv_13"": ""2680"", ""agv_14"": ""2417"", ""agv_15"": ""2757"", ""agv_16"": ""2212"", ""agv_17"": ""2694"", ""agv_18"": ""0004"", ""agv_19"": ""0581"", ""agv_2"": ""2303"", ""agv_3"": ""2377"", ""agv_4"": ""2486"", ""agv_5"": ""0700"", ""agv_6"": ""0547"", ""agv_7"": ""2864"", ""agv_8"": ""2565"", ""agv_9"": ""0582""}","{""assigned_agents"": 20, ""assignment"": ""hungarian_goal"", ""baseline_note"": ""Hungarian assignment + graph-native prioritized planning"", ""external_backend_enabled"": false, ""failed_agent"": ""agv_14"", ""failure_subtype"": ""prioritized_block""}"
fifo_nearest_prioritized_planning,0,20,False,0.0,prioritized_graph_astar,prioritized_block,0,76,66450.0,inf,0,0,0.0,0,0.00016549999418202788,1.7957443999912357,1.7959098999854177,"{""agv_0"": ""2746"", ""agv_1"": ""2076"", ""agv_10"": ""0205"", ""agv_11"": ""2444"", ""agv_12"": ""0029"", ""agv_13"": ""0399"", ""agv_14"": ""2217"", ""agv_15"": ""2910"", ""agv_16"": ""0255"", ""agv_17"": ""0195"", ""agv_18"": ""0277"", ""agv_19"": ""0927"", ""agv_2"": ""2306"", ""agv_3"": ""2287"", ""agv_4"": ""2626"", ""agv_5"": ""0265"", ""agv_6"": ""0022"", ""agv_7"": ""2774"", ""agv_8"": ""2576"", ""agv_9"": ""0533""}","{""agv_0"": ""2864"", ""agv_1"": ""2757"", ""agv_10"": ""0394"", ""agv_11"": ""2280"", ""agv_12"": ""0547"", ""agv_13"": ""2422"", ""agv_14"": ""2303"", ""agv_15"": ""2694"", ""agv_16"": ""2724"", ""agv_17"": ""2565"", ""agv_18"": ""0582"", ""agv_19"": ""0700"", ""agv_2"": ""2212"", ""agv_3"": ""2377"", ""agv_4"": ""2486"", ""agv_5"": ""2417"", ""agv_6"": ""0004"", ""agv_7"": ""2823"", ""agv_8"": ""2680"", ""agv_9"": ""0581""}","{""assigned_agents"": 20, ""assignment"": ""fifo_nearest_goal"", ""baseline_note"": ""FIFO-nearest assignment + graph-native prioritized planning"", ""external_backend_enabled"": false, ""failed_agent"": ""agv_5"", ""failure_subtype"": ""prioritized_block""}"
opentcs_default_emulator,0,20,False,0.0,opentcs_default_emulator,timeout,512,71,64850.0,inf,493,9747,0.0,0,0.00019789999350905418,0.041476200000033714,0.04167409999354277,"{""agv_0"": ""2746"", ""agv_1"": ""2076"", ""agv_10"": ""0205"", ""agv_11"": ""2444"", ""agv_12"": ""0029"", ""agv_13"": ""0399"", ""agv_14"": ""2217"", ""agv_15"": ""2910"", ""agv_16"": ""0255"", ""agv_17"": ""0195"", ""agv_18"": ""0277"", ""agv_19"": ""0927"", ""agv_2"": ""2306"", ""agv_3"": ""2287"", ""agv_4"": ""2626"", ""agv_5"": ""0265"", ""agv_6"": ""0022"", ""agv_7"": ""2774"", ""agv_8"": ""2576"", ""agv_9"": ""0533""}","{""agv_0"": ""2724"", ""agv_1"": ""2486"", ""agv_10"": ""0581"", ""agv_11"": ""2422"", ""agv_12"": ""0547"", ""agv_13"": ""0582"", ""agv_14"": ""2212"", ""agv_15"": ""0004"", ""agv_16"": ""0394"", ""agv_17"": ""2565"", ""agv_18"": ""0700"", ""agv_19"": ""2280"", ""agv_2"": ""2303"", ""agv_3"": ""2377"", ""agv_4"": ""2757"", ""agv_5"": ""2417"", ""agv_6"": ""2680"", ""agv_7"": ""2823"", ""agv_8"": ""2694"", ""agv_9"": ""2864""}","{""assigned_agents"": 20, ""assignment"": ""opentcs_default_dispatcher_vehicle_first_cost_greedy"", ""blocked_move_requests"": 2387, ""deadlock_recovery"": ""not_emulated"", ""emulation_scope"": ""dispatcher_router_scheduler"", ""queued_retries"": 2378, ""routes"": {""agv_0"": 6, ""agv_1"": 6, ""agv_10"": 22, ""agv_11"": 4, ""agv_12"": 10, ""agv_13"": 42, ""agv_14"": 9, ""agv_15"": 36, ""agv_16"": 31, ""agv_17"": 20, ""agv_18"": 38, ""agv_19"": 35, ""agv_2"": 25, ""agv_3"": 9, ""agv_4"": 35, ""agv_5"": 67, ""agv_6"": 58, ""agv_7"": 6, ""agv_8"": 38, ""agv_9"": 71}, ""routing"": ""individual_shortest_path_distance"", ""scheduler"": ""queued_resource_allocator_emulator"", ""timed_out"": true}"
prioritized_planning_default_order,1,20,True,1.0,prioritized_graph_astar,,88,88,78300.0,1.0,1020,740,227.27272727272725,0,0.0,0.027700600010575727,0.027700600010575727,"{""agv_0"": ""2035"", ""agv_1"": ""0540"", ""agv_10"": ""2704"", ""agv_11"": ""0196"", ""agv_12"": ""2836"", ""agv_13"": ""0716"", ""agv_14"": ""0271"", ""agv_15"": ""0617"", ""agv_16"": ""2217"", ""agv_17"": ""0353"", ""agv_18"": ""0589"", ""agv_19"": ""2660"", ""agv_2"": ""0690"", ""agv_3"": ""2032"", ""agv_4"": ""0328"", ""agv_5"": ""0748"", ""agv_6"": ""0533"", ""agv_7"": ""2726"", ""agv_8"": ""0042"", ""agv_9"": ""0327""}","{""agv_0"": ""2765"", ""agv_1"": ""2871"", ""agv_10"": ""2225"", ""agv_11"": ""2274"", ""agv_12"": ""2937"", ""agv_13"": ""2868"", ""agv_14"": ""2441"", ""agv_15"": ""2290"", ""agv_16"": ""2760"", ""agv_17"": ""2591"", ""agv_18"": ""0584"", ""agv_19"": ""2046"", ""agv_2"": ""0343"", ""agv_3"": ""2974"", ""agv_4"": ""2691"", ""agv_5"": ""2700"", ""agv_6"": ""0520"", ""agv_7"": ""0508"", ""agv_8"": ""2604"", ""agv_9"": ""0436""}","{""assignment"": ""fixed_agent_goal_pairs"", ""baseline_note"": ""graph-native prioritized planning in default agent order"", ""external_backend_enabled"": false}"
priority_search,1,20,True,1.0,priority_search,,88,88,78300.0,1.0,1020,740,227.27272727272725,0,0.0,0.03879700000106823,0.03879700000106823,"{""agv_0"": ""2035"", ""agv_1"": ""0540"", ""agv_10"": ""2704"", ""agv_11"": ""0196"", ""agv_12"": ""2836"", ""agv_13"": ""0716"", ""agv_14"": ""0271"", ""agv_15"": ""0617"", ""agv_16"": ""2217"", ""agv_17"": ""0353"", ""agv_18"": ""0589"", ""agv_19"": ""2660"", ""agv_2"": ""0690"", ""agv_3"": ""2032"", ""agv_4"": ""0328"", ""agv_5"": ""0748"", ""agv_6"": ""0533"", ""agv_7"": ""2726"", ""agv_8"": ""0042"", ""agv_9"": ""0327""}","{""agv_0"": ""2765"", ""agv_1"": ""2871"", ""agv_10"": ""2225"", ""agv_11"": ""2274"", ""agv_12"": ""2937"", ""agv_13"": ""2868"", ""agv_14"": ""2441"", ""agv_15"": ""2290"", ""agv_16"": ""2760"", ""agv_17"": ""2591"", ""agv_18"": ""0584"", ""agv_19"": ""2046"", ""agv_2"": ""0343"", ""agv_3"": ""2974"", ""agv_4"": ""2691"", ""agv_5"": ""2700"", ""agv_6"": ""0520"", ""agv_7"": ""0508"", ""agv_8"": ""2604"", ""agv_9"": ""0436""}","{""base_solver"": ""prioritized_graph_astar"", ""baseline_note"": ""multi-order prioritized planning; full PBS constraint tree deferred"", ""orders_tried"": 1, ""priority_order"": [""agv_0"", ""agv_1"", ""agv_2"", ""agv_3"", ""agv_4"", ""agv_5"", ""agv_6"", ""agv_7"", ""agv_8"", ""agv_9"", ""agv_10"", ""agv_11"", ""agv_12"", ""agv_13"", ""agv_14"", ""agv_15"", ""agv_16"", ""agv_17"", ""agv_18"", ""agv_19""]}"
hungarian_prioritized_planning,1,20,False,0.0,prioritized_graph_astar,prioritized_block,0,93,83800.0,inf,0,47,0.0,0,0.00034449998929630965,1.2154515000001993,1.2157959999894956,"{""agv_0"": ""2035"", ""agv_1"": ""0540"", ""agv_10"": ""2704"", ""agv_11"": ""0196"", ""agv_12"": ""2836"", ""agv_13"": ""0716"", ""agv_14"": ""0271"", ""agv_15"": ""0617"", ""agv_16"": ""2217"", ""agv_17"": ""0353"", ""agv_18"": ""0589"", ""agv_19"": ""2660"", ""agv_2"": ""0690"", ""agv_3"": ""2032"", ""agv_4"": ""0328"", ""agv_5"": ""0748"", ""agv_6"": ""0533"", ""agv_7"": ""2726"", ""agv_8"": ""0042"", ""agv_9"": ""0327""}","{""agv_0"": ""2760"", ""agv_1"": ""2274"", ""agv_10"": ""2591"", ""agv_11"": ""2046"", ""agv_12"": ""2974"", ""agv_13"": ""2604"", ""agv_14"": ""0343"", ""agv_15"": ""2691"", ""agv_16"": ""2225"", ""agv_17"": ""2871"", ""agv_18"": ""2868"", ""agv_19"": ""2700"", ""agv_2"": ""0508"", ""agv_3"": ""2290"", ""agv_4"": ""2937"", ""agv_5"": ""0584"", ""agv_6"": ""2441"", ""agv_7"": ""2765"", ""agv_8"": ""0436"", ""agv_9"": ""0520""}","{""assigned_agents"": 20, ""assignment"": ""hungarian_goal"", ""baseline_note"": ""Hungarian assignment + graph-native prioritized planning"", ""external_backend_enabled"": false, ""failed_agent"": ""agv_13"", ""failure_subtype"": ""prioritized_block""}"
fifo_nearest_prioritized_planning,1,20,True,1.0,prioritized_graph_astar,,82,82,73500.0,1.0,796,844,243.90243902439025,0,0.00017740001203492284,0.021419900003820658,0.02159730001585558,"{""agv_0"": ""2035"", ""agv_1"": ""0540"", ""agv_10"": ""2704"", ""agv_11"": ""0196"", ""agv_12"": ""2836"", ""agv_13"": ""0716"", ""agv_14"": ""0271"", ""agv_15"": ""0617"", ""agv_16"": ""2217"", ""agv_17"": ""0353"", ""agv_18"": ""0589"", ""agv_19"": ""2660"", ""agv_2"": ""0690"", ""agv_3"": ""2032"", ""agv_4"": ""0328"", ""agv_5"": ""0748"", ""agv_6"": ""0533"", ""agv_7"": ""2726"", ""agv_8"": ""0042"", ""agv_9"": ""0327""}","{""agv_0"": ""2700"", ""agv_1"": ""2441"", ""agv_10"": ""2274"", ""agv_11"": ""2871"", ""agv_12"": ""2974"", ""agv_13"": ""2290"", ""agv_14"": ""2591"", ""agv_15"": ""2868"", ""agv_16"": ""2225"", ""agv_17"": ""2046"", ""agv_18"": ""2937"", ""agv_19"": ""2691"", ""agv_2"": ""0584"", ""agv_3"": ""2604"", ""agv_4"": ""2760"", ""agv_5"": ""0520"", ""agv_6"": ""0508"", ""agv_7"": ""2765"", ""agv_8"": ""0343"", ""agv_9"": ""0436""}","{""assigned_agents"": 20, ""assignment"": ""fifo_nearest_goal"", ""baseline_note"": ""FIFO-nearest assignment + graph-native prioritized planning"", ""external_backend_enabled"": false}"
